gene,gene_betweeness,gene_degree,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC
TBCC,2.56E-06,2,187,2.27E-06,0.46591,0.03613776,14,49.62162,86.02703,0.9744738,87.06557,3.072131,57.93891
TBCCD1,2.62E-06,4,501,2.55E-06,0.43245,0.03548556,8,64.05405,96.75676,0.9432073,141.0131,17.61639,41.29058
TBCE,1.28E-05,12,178,2.93E-06,0.43109,0.02117273,7,53.43243,98.54054,0.8302355,127.4918,14.44262,41.6914
TBCEL,6.79E-07,2,724,2.83E-06,0.433175,0.02463922,8,48.32432,97.45946,0.9008209,91.58033,5.485246,39.26106
TBCK,6.24E-07,2,606,2.96E-06,0.36668,0.006568254,7,38.13514,87.10811,0.8540579,90.04262,5.544262,36.26504
TBK1,0.000685199,92,411,2.67E-06,0.41315,-0.02173617,7,46.2973,94.18919,0.8857984,110.2787,12.2623,34.49075
TBKBP1,4.21E-06,16,217,2.46E-06,0.4178,0.02400639,12,42.18919,80.27027,0.8346994,59.13115,4.757377,59.03208
TBL1X,0.000121721,46,,2.43E-06,0.44718,-0.003373694,4,32.83784,73.86486,0.7991209,58.13115,2.629508,49.10259
TBL1XR1,6.70E-05,50,433,3.75E-06,0.3977967,-0.000260512,1,62.59459,95.7027,0.8447901,80.42951,7.006557,38.12783
TBL2,4.65E-05,27,171,7.15E-06,0.44683,0.04819442,10,48.13514,88.7027,0.9122734,98.59016,9.308197,55.57702
TBL3,7.51E-05,45,183,2.04E-06,0.58936,0.04588438,46,39.32432,78,0.9893189,104.5115,10.34754,63.01393
TBP,0.001160484,149,598,4.99E-06,0.46845,-0.01592773,10,46.78378,91.02703,0.8421606,104.1639,9.108197,45.19436
TBPL1,6.92E-05,22,359,3.00E-06,0.38936,0.005812099,3,49.7027,98.24324,0.8651388,85.75738,2.518033,33.14655
TBPL2,8.52E-07,8,159,2.18E-06,0.41646,0.03672233,13,50.10811,94.56757,0.8869372,127.1869,12.43607,44.72285
TBR1,0,2,676,3.32E-06,0.35821,0.01046549,4,37.59459,72.18919,0.9256139,105.082,14.63934,54.5026
TBRG1,9.75E-07,5,604,3.57E-06,0.39776,0.0085355,27,54.2973,98.2973,0.8642765,109.4295,22.08197,43.91854
TBRG4,0.000102248,15,291,3.00E-06,0.48637,0.05258088,17,51.91892,93,0.9306273,111.0918,10.19672,57.06963
TBX1,0,2,211,2.45E-06,0.56455,0.007739458,18,37.2973,65.72973,0.8559859,79.18033,6.944262,59.1466
TBX15,7.82E-07,5,927,3.39E-06,0.414425,-0.003655262,3,56.24324,97.86486,0.8692508,95.25902,8.763934,47.80946
TBX2,8.09E-07,5,414,2.50E-06,0.45802,-0.008547365,6,35.21622,61.64865,0.9051559,39.8918,1.140984,61.9042
TBX20,9.49E-06,7,926,5.23E-06,0.36347,0.005040349,3,52.56757,95.91892,0.875704,66.85902,1.57377,50.91218
TBX21,1.08E-05,9,217,2.45E-06,0.49418,0.02726319,12,41.59459,80.40541,0.9392016,87.85902,9.07541,55.7951
TBX22,9.66E-06,3,,5.93E-06,0.36567,-0.02621675,3,30.78378,77.75676,0.9105068,85.19672,6.337705,44.41783
TBX3,2.29E-05,13,548,4.77E-06,0.47234,-0.03034327,3,44.13514,79.24324,0.9124613,83.45902,9.255738,47.57025
TBX4,0,1,408,2.54E-06,0.5252,-0.01096333,6,44.48649,88.18919,0.9050928,102.6852,9.091803,57.66122
TBX5,1.07E-06,7,794,4.79E-06,0.44032,-0.02461375,3,46.48649,94.62162,0.9057873,130.6525,17.67869,49.3393
TBX6,5.60E-06,7,164,2.40E-06,0.526575,0.06224343,33,41.64865,78.48649,0.9574827,91.07213,10.11148,61.2712
TBXA2R,7.52E-05,36,269,2.59E-06,0.581315,0.03475358,29,32.56757,58.83784,0.9144882,28.76066,0.009836066,68.20272
TBXAS1,0,1,679,2.32E-06,0.4482167,0.03604732,11,55.21622,96.97297,0.8123612,140.9607,19.73443,50.629
TC2N,0,1,478,2.30E-06,0.387565,0.02100562,8,35.81081,80.37838,0.8855255,128.2656,16.88525,35.11065
TCAF1,3.35E-05,17,618,3.49E-06,0.39361,-0.004843891,21,53.67568,93.56757,0.9145975,172.7016,29.40656,50.53702
TCAF2,7.62E-07,4,463,3.44E-06,0.4099717,-0.007032081,23,36.43243,82.86486,0.5021862,99.01967,9.308197,54.95505
TCAP,1.73E-05,14,226,2.19E-06,0.55466,0.03763767,25,47.43243,83.94595,0.9349174,84.25574,5.268852,62.99612
TCEA1,9.63E-05,59,392,4.00E-06,0.416445,0.02900025,5,49.45946,91.2973,0.5392335,60.46885,6.318033,41.68276
TCEA3,0,1,163,1.76E-06,0.46228,0.02732497,14,49.08108,92.86486,0.7724404,82.15738,5.64918,51.15446
TCEAL1,0.000105538,45,,2.92E-06,0.38682,0.03136172,17,31,74.43243,0.9718277,60.01639,2.82623,50.9937
TCEAL2,6.01E-06,9,,4.19E-06,0.38249,0.003823948,16,32.97297,83.45946,0.9384544,114.7279,13.98689,45.07337
TCEAL3,0,1,,2.92E-06,0.38682,0.03136172,17,31.78378,76.2973,0.9366001,159.3443,28.41639,53.70007
TCEAL4,2.18E-06,13,,2.92E-06,0.38682,0.03136172,17,33.86486,85.13514,0.935077,116.3705,16.09508,45.07942
TCEAL5,0,1,,2.88E-06,0.39972,0.01668764,15,31,76.40541,0.9298495,158.1377,24.23607,51.47466
TCEAL6,0,1,,4.19E-06,0.38249,0.003823948,16,26.89189,65.72973,0.9249693,130.4525,18.17377,54.67113
TCEAL7,0,1,,2.88E-06,0.39972,0.01668764,15,34.51351,89.62162,0.8278028,172.7213,27.83279,39.30764
TCEAL8,6.30E-06,4,,2.88E-06,0.39972,0.01668764,15,33.37838,86.94595,0.9237457,198.318,37.84262,44.27311
TCEANC,0.000120091,37,,2.06E-06,0.40794,0.05687406,10,38.16216,90.43243,0.9586478,61.65902,4.688525,41.59575
TCEANC2,3.77E-06,3,225,1.98E-06,0.43614,0.02752317,15,48.32432,96.86486,0.7545783,77.65246,3.042623,42.45513
TCEB1,0.000976226,125,417,3.22E-06,0.41712,0.02541015,8,57.32432,98.13514,0.8508033,81.79344,3.278689,35.972
TCEB2,0.000567514,106,210,1.98E-06,0.55078,0.04180239,44,34.89189,75.35135,0.8906201,82.05902,6.055738,55.21218
TCEB3,0.000105092,44,225,1.87E-06,0.47394,0.0283225,13,51.16216,96.32432,0.922886,130.1082,17.10164,48.3744
TCEB3B,0.000118013,17,639,3.13E-06,0.42275,0.03422798,12,42.59459,89.18919,0.975372,178.977,31.27213,57.75415
TCERG1,0.000370511,78,463,2.33E-06,0.40464,0.01365898,9,42.18919,92.54054,0.8987538,123.8787,17.31475,42.19035
TCERG1L,0,1,871,5.72E-06,0.4813875,-0.02712326,1,42.62162,81.83784,0.7003634,43.48197,0.7606557,49.40931
TCF12,0.000607508,61,599,2.33E-06,0.3724225,0.02716491,5,49.21622,95.78378,0.7641478,124.2721,13.80656,40.62006
TCF15,0,1,404,2.94E-06,0.42956,0.03905144,21,20.67568,37.67568,0.8174407,8.321311,0,69.98202
TCF19,5.34E-06,6,401,2.48E-06,0.50056,0.01934105,30,48.86486,93.43243,0.9413894,95.84918,7.134426,58.16786
TCF20,1.44E-06,11,305,2.28E-06,0.479065,0.04291393,28,52.7027,95.86486,0.9761833,181.2754,31.82295,50.6404
TCF21,2.28E-06,9,388,3.06E-06,0.38627,-0.004199092,3,45,81.78378,0.9208457,124.7508,14.2,59.85821
TCF23,0,1,238,1.98E-06,0.51674,0.049806,24,50.56757,90.35135,0.9321967,131.5738,21.37705,60.18523
TCF3,0.002302051,147,262,2.37E-06,0.58315,0.0309215,42,36.54054,65.35135,0.8767761,50.77705,3.872131,64.98914
TCF4,0.002036804,180,936,2.96E-06,0.382394,0.01197469,4,48.18919,97.83784,0.842855,157.8361,23.74426,45.24323
TCF7,4.29E-08,2,227,1.58E-06,0.4897,0.06041998,5,41.67568,83.08108,0.8519851,82.81639,7.665574,54.93875
TCF7L1,0.000208421,4,394,1.98E-06,0.4528333,0.01824163,6,44.24324,83.24324,0.7829969,136.5705,20.83279,56.10283
TCF7L2,1.09E-05,16,435,1.85E-06,0.4468767,-0.009435485,6,39.62162,83.27027,0.8368266,101.6656,11.02623,52.1652
TCFL5,0,1,208,3.45E-06,0.57293,0.0477428,22,45.67568,76.40541,0.8673326,124.6885,17.67869,44.81492
TCHH,2.67E-06,2,349,3.10E-06,0.43434,0.03483439,31,48.94595,91.02703,0.8568196,222.8459,42.34426,57.30285
TCHHL1,0,1,349,3.10E-06,0.43434,0.03483439,31,62.2973,99.24324,0.9832824,262.941,58.87869,45.99183
TCHP,2.68E-05,20,323,2.08E-06,0.49919,0.03713074,16,51.35135,95.10811,0.8445913,86.92131,8.688525,49.63142
TCIRG1,5.87E-06,14,251,3.92E-06,0.54606,0.06291304,31,42.27027,72.56757,0.9428549,80.91475,9.632787,64.21271
TCL1A,6.14E-05,27,582,2.80E-06,0.46534,0.03039916,7,44.16216,87.2973,0.8960838,140.2361,20.25246,56.91162
TCL1B,0.000152648,30,582,2.80E-06,0.46534,0.03039916,7,37.59459,75.05405,0.9086299,118.7377,14.70164,59.34985
TCN1,2.92E-06,2,548,3.88E-06,0.41028,0.008410071,19,55.18919,98.83784,0.912108,190.9639,33.05902,42.07586
TCN2,7.37E-06,4,330,1.96E-06,0.52121,0.05636026,23,49.05405,95.64865,0.8916162,126.0656,14.21639,55.7734
TCOF1,0.000175633,46,212,1.60E-06,0.49628,0.04043909,15,45.56757,91.02703,0.9162318,97.89836,10.66557,56.85
TCP1,0.00032966,132,420,3.30E-06,0.43087,0.0224065,9,53.97297,97.7027,0.918501,141.7902,16.96066,38.28141
TCP10,4.01E-05,3,704,3.40E-06,0.47627,0.000706242,9,52.72973,91.94595,0.8802162,157.3967,27.50164,51.33246
TCP10L,1.57E-05,8,182,2.24E-06,0.44933,0.05198982,9,47.59459,95.7027,0.8808685,169.3607,27.0623,48.70698
TCP11,7.43E-07,3,198,2.28E-06,0.45421,0.02912312,13,52.67568,95.13514,0.9050768,149.4623,19.82951,45.06112
TCP11L1,4.47E-06,5,215,2.76E-06,0.38947,0.02453981,8,51.24324,97.75676,0.8917902,166.9443,29.39016,44.76082
TCP11L2,2.76E-06,4,396,2.79E-06,0.433395,0.01847388,4,48.81081,95.86486,0.9052578,110.1934,9.629508,40.70843
TCTA,8.03E-07,2,201,1.79E-06,0.47275,0.03208185,36,46.56757,91.05405,0.8509597,99.21639,9.236066,59.16091
TCTEX1D1,0,1,692,2.98E-06,0.37144,-0.01557176,5,47.18919,97.86486,0.8942736,126.5246,18.99016,35.98286
TCTEX1D2,1.15E-05,6,231,5.44E-06,0.45961,0.03618754,13,59,89.97297,0.7363064,106.1836,10.20984,37.50447
TCTEX1D4,0,2,191,1.91E-06,0.48357,0.04295278,21,30.48649,54.51351,0.9013459,13.33115,0,64.99768
TCTN1,9.32E-07,5,194,2.59E-06,0.43438,0.03175287,18,52.05405,96.45946,0.8752816,102.3475,8.377049,43.09819
TCTN2,3.12E-05,11,315,2.40E-06,0.44766,0.04018774,24,54.18919,97.24324,0.8584689,152.0295,22.49836,43.77421
TCTN3,3.84E-05,9,547,1.97E-06,0.42187,0.03111809,9,49.48649,97.27027,0.9043681,155.659,23.84918,43.02974
TDG,2.42E-05,29,281,2.85E-06,0.4211,0.04017227,7,52.81081,95.18919,0.9176659,123.0885,13.56066,37.04843
TDGF1,1.54E-05,23,528,1.76E-06,0.42935,0.05178847,17,49.37838,97.21622,0.8704359,144.9836,19.52459,46.08413
TDO2,1.70E-05,17,745,4.78E-06,0.36285,-0.001560964,7,41.10811,88.91892,0.8775789,92.55738,5.24918,38.42891
TDP1,5.41E-06,8,607,2.32E-06,0.41645,0.0123318,3,49.72973,96.72973,0.8552035,112.4623,10.20656,42.30682
TDP2,0.000138901,30,373,2.82E-06,0.41558,0.008257065,9,47.51351,95.64865,0.9200205,187.0393,32.54426,47.38759
TDRD1,5.43E-07,5,477,1.75E-06,0.40061,0.02213292,10,48.2973,96.91892,0.907176,112.1836,8.708197,36.29547
TDRD3,1.13E-05,21,808,3.81E-06,0.3746333,0.01618909,2,43.7027,93.56757,0.8968407,109.318,9,37.00109
TDRD6,0,2,596,3.19E-06,0.36833,0.001245242,8,54.72973,93.02703,0.9803368,139.1738,17.28525,39.4604
TDRD7,7.58E-07,9,386,2.60E-06,0.43619,0.03551521,10,50.64865,97.24324,0.9046416,127.1738,13.0918,40.35933
TDRD9,0,1,406,2.72E-06,0.4584833,0.02824459,15,48.45946,95.59459,0.8460672,92.91803,9.07541,39.92304
TDRKH,0,1,255,2.66E-06,0.46247,0.02914234,35,59.27027,98.62162,0.8952968,166.0623,26.80328,44.99334
TDRP,0,1,904,8.07E-06,0.43196,-0.01972644,5,38.40541,79.78378,0.7849573,45.71148,0.5409836,41.7286
TEAD1,3.13E-05,17,432,2.24E-06,0.4200825,-0.001144762,6,54.08108,98.94595,0.8053809,153.1869,22.47869,46.43338
TEAD2,7.36E-05,10,309,2.69E-06,0.45692,0.02984428,50,45.56757,92.64865,0.8749516,135.3869,19.47213,55.99339
TEAD3,0.000137982,19,280,2.22E-06,0.51187,0.03642929,16,45.10811,90.10811,0.8577808,59.74098,2.088525,60.05102
TEAD4,8.35E-05,29,267,3.06E-06,0.4884,0.035374,8,49.43243,89.67568,0.8478153,132.1213,15.4918,59.63348
TEC,1.21E-05,22,404,2.87E-06,0.400745,0.04181924,9,52.67568,97.40541,0.867861,125.0656,14.12131,38.28954
TECPR1,9.49E-07,9,375,4.55E-06,0.45409,0.02594163,6,43.27027,81.21622,0.8415902,39.27869,1.262295,62.0724
TECPR2,0,1,191,2.11E-06,0.466305,0.03725098,9,48.16216,92.86486,0.8910871,109.5213,10.47869,50.21762
TECR,7.05E-05,55,204,2.81E-06,0.52742,0.0260921,27,38.64865,75.21622,0.9249302,115.6131,14.40984,60.48804
TEF,0,1,187,2.30E-06,0.52652,0.0641218,14,43.59459,84.16216,0.8998031,104.3836,11.20984,57.70612
TEFM,3.04E-07,3,209,2.24E-06,0.4287,0.0196519,13,52.75676,97.67568,0.9337933,141.823,20.49836,39.97425
TEK,0.000167809,10,387,2.64E-06,0.40044,-0.02780614,5,63.83784,95,0.8243362,131.7246,18.79344,44.79789
TEKT1,1.32E-06,8,438,2.51E-06,0.42787,0.01398688,12,49.72973,97.10811,0.9079783,141.5344,20.87541,50.48141
TEKT2,3.14E-05,15,282,2.01E-06,0.401,0.02710964,14,45.94595,93.94595,0.9370226,74.43279,3.154098,57.24307
TEKT3,3.52E-08,3,359,3.55E-06,0.43313,-0.05326973,2,48.08108,96.81081,0.899739,123.4951,13.31148,46.73582
TEKT4,2.95E-05,27,749,7.37E-06,0.41363,-0.006404812,1,45.13514,81.91892,0.9210226,58.80656,2.616393,62.75941
TEKT5,5.83E-09,2,242,2.10E-06,0.49022,-0.001330968,4,45.86486,92.18919,0.8922496,177.3672,30.72787,57.8609
TELO2,1.85E-05,31,256,2.48E-06,0.58456,0.03446509,47,38.05405,71.64865,0.880176,76.87869,6.963934,64.00268
TENM1,3.34E-08,2,,4.28E-06,0.3730883,-0.01287236,4,32.35135,82,0.9293543,134.8951,18.30164,43.78738
TENM3,1.19E-06,2,636,4.27E-06,0.3949533,-0.02016015,1,46.05405,93,0.8979525,85.07541,7.367213,45.08963
TENM4,0,1,871,2.98E-06,0.4395189,-0.000348185,6,51.48649,95.43243,0.8472664,100.2328,11.8918,51.73367
TEP1,0.00031559,12,401,4.89E-06,0.41911,-0.006603303,21,50.24324,96.2973,0.9271379,135.6328,18.16721,52.80976
TERF1,0.002868371,301,637,4.23E-06,0.39791,0.01960365,3,50.16216,89.78378,0.8610767,65.60656,1.993443,36.10237
TERF2,0.002248924,251,125,2.08E-06,0.446295,0.03348818,15,46.56757,90.78378,0.8734204,111.2623,9.6,44.85682
TERF2IP,0.00097902,145,354,3.33E-06,0.46353,0.0182845,19,45.97297,79.05405,0.9145317,98.74426,13.70492,44.90015
TERT,0.000316817,62,541,5.76E-06,0.58285,0.02418944,15,50.45946,79.94595,0.8799249,76.23279,7.560656,59.90264
TES,0.000156496,33,363,3.43E-06,0.3655,-0.009205303,2,51,94.40541,0.8932092,113.5213,13.81639,41.81541
TESC,6.46E-07,6,290,2.88E-06,0.464015,0.01580202,8,43.05405,86.48649,0.7827582,56.01311,3.731148,53.43932
TESK1,0.000316911,12,248,1.99E-06,0.47689,0.0373463,21,42.32432,80.21622,0.9319311,111.3869,12.52459,60.11286
TESK2,3.91E-07,3,176,1.86E-06,0.43553,0.02689695,18,51.27027,98.13514,0.7685292,124.5902,14.58689,49.01601
TESPA1,3.26E-06,9,748,3.71E-06,0.38133,0.01051447,20,55.32432,99.37838,0.876108,117.5016,19.56066,50.05145
TET1,1.69E-08,3,168,1.89E-06,0.434355,0.04090739,12,52.05405,95.81081,0.884177,133.8328,17.54098,43.20958
TET2,1.10E-06,6,632,2.64E-06,0.3705833,0.02428938,2,52.2973,98.2973,0.9675842,88.47541,3.488525,42.01812
TET3,2.19E-06,3,250,2.09E-06,0.46005,0.04350934,18,48.43243,90.18919,0.9371712,57.91475,3.013115,59.98994
TEX10,5.46E-06,24,476,3.14E-06,0.39041,0.01193115,5,49.10811,96.78378,0.9089244,138.6721,19.68525,39.20557
TEX101,1.39E-06,3,182,3.85E-06,0.460235,-0.03865562,16,54.21622,98.51351,0.9118001,192.6066,34.80984,50.69692
TEX11,0.000250058,48,,3.04E-06,0.404106,0.003922744,14,29.43243,76.35135,0.8010307,57.98361,1.213115,35.96588
TEX13A,0,1,,4.90E-06,0.38054,0.001705515,2,25.21622,56.94595,0.9747522,74.75082,5.8,54.56912
TEX14,5.08E-08,4,268,2.37E-06,0.46249,0.01290648,20,54.40541,97.67568,0.8951985,166.3672,25.2459,45.0041
TEX15,1.79E-06,3,346,2.55E-06,0.412985,0.01127461,10,49.40541,97.81081,0.9933056,147.1443,18.91148,35.19248
TEX2,0,1,292,2.52E-06,0.439895,0.01540594,25,57.75676,98.35135,0.9254327,171.0262,28.77049,47.12394
TEX264,0.000143133,39,456,2.02E-06,0.49747,0.03719588,7,43.35135,89.02703,0.8763839,128.5738,15.74098,58.00746
TEX28,0,1,,2.75E-06,0.49197,0.0154384,32,27.94595,60.45946,0.9168854,118.1902,16.52131,54.0821
TEX29,1.68E-05,16,633,3.59E-06,0.44037,0.04134825,8,46.78378,87.18919,0.8058753,114.6951,12.57705,50.25439
TEX33,1.27E-06,5,379,2.38E-06,0.49141,0.04381368,15,49.21622,93.56757,0.8304526,106.8459,14,51.11529
TEX35,0.000116598,27,348,3.05E-06,0.367,-0.009919653,3,55.86486,99.27027,0.8096737,80.83607,5.734426,46.83567
TEX37,7.34E-06,6,497,6.03E-06,0.44825,0.002490332,11,56.10811,98.97297,0.8911128,148.4885,21.37705,52.94309
TEX9,3.54E-06,5,604,2.49E-06,0.36503,0.01295941,7,41.89189,91.18919,0.8971109,124.3541,15.86557,33.87817
TF,0.000196551,34,523,2.97E-06,0.41575,0.02611152,5,60.16216,98.16216,0.8571851,159.7705,27.34426,49.82211
TFAM,3.75E-05,25,326,4.01E-06,0.37694,-0.006839939,4,46.10811,95.89189,0.8651286,95.34098,6.934426,34.04003
TFAP2A,0.000199832,35,375,3.04E-06,0.4385,0.006371952,1,41.83784,78.86486,0.917,146.9443,17.81311,55.83176
TFAP2B,5.49E-06,9,1081,6.52E-06,0.390325,-0.01386576,7,47.89189,91.54054,0.8922539,126.318,17.81311,49.40722
TFAP2C,0.000169997,15,442,3.72E-06,0.48476,-0.04405929,11,46.10811,83.32432,0.8957494,87.34426,6.87541,52.61091
TFAP2D,0,1,1090,6.78E-06,0.368125,-0.01531643,8,47.7027,93.45946,0.9109652,120.8164,12.68525,48.45523
TFAP4,0.000385173,91,161,1.77E-06,0.52791,0.03308405,17,37.7027,79.16216,0.896366,88.39672,7.786885,60.98064
TFB1M,2.56E-07,4,428,3.01E-06,0.42032,0.02647654,5,53.37838,97.10811,0.9237071,114.318,11.81967,44.20884
TFB2M,2.65E-06,6,409,3.68E-06,0.45371,0.003970438,4,52.27027,97.51351,0.8946801,121.4754,11.97377,39.9002
TFCP2,0.000722341,69,155,2.30E-06,0.434455,0.04024089,13,55.48649,98.81081,0.8270276,158.6459,24.9082,41.77486
TFCP2L1,2.19E-07,3,568,2.39E-06,0.48318,0.009428594,4,49.7027,91.75676,0.83777,110.4033,12.42623,56.24218
TFDP2,1.20E-06,12,410,2.57E-06,0.41104,0.02683842,8,59,95.56757,0.7987294,149.7934,22.47541,39.47072
TFDP3,2.14E-05,26,,2.52E-06,0.41543,0.02824843,4,32.16216,80.91892,0.9712479,123.3902,13.31148,50.92351
TFE3,7.79E-06,21,,3.41E-06,0.50909,0.04114944,30,28.94595,62.18919,0.6774072,35.67869,0.6327869,58.93385
TFEB,9.22E-08,2,251,2.40E-06,0.527115,0.04949371,14,51.32432,89.91892,0.8605613,90.86557,9.767213,56.97685
TFEC,1.37E-06,9,538,3.89E-06,0.35061,-0.01425991,1,46.89189,92.02703,0.8987862,160.8295,28.00984,39.97913
TFF1,0.0004158,14,464,2.45E-06,0.5146,0.09002269,12,46.83784,96.45946,0.8560467,50.27541,0.557377,53.06051
TFF2,3.43E-07,2,464,2.45E-06,0.5146,0.09002269,12,46.62162,96.13514,0.8436804,78.42295,4.613115,53.80674
TFF3,2.31E-06,3,464,2.45E-06,0.5146,0.09002269,12,44.89189,93.86486,0.8935078,113.2361,11.59016,59.92693
TFG,0.000539109,73,509,3.04E-06,0.38395,0.01629311,11,52.54054,96.2973,0.9144625,137.5541,14.56066,41.70666
TFIP11,0.000798164,126,501,3.16E-06,0.460365,-0.02988542,7,52.18919,97,0.9139477,153.5705,18.88197,51.0032
TFPI,3.53E-05,12,404,4.18E-06,0.349545,-0.004140548,5,41.94595,88.7027,0.8727537,89.48525,3.560656,34.32581
TFPI2,0,2,480,4.82E-06,0.35463,-0.01200448,8,52.13514,90.78378,0.8865279,127.2164,15.58361,43.62075
TFPT,0.000110497,40,439,5.65E-06,0.51542,-0.05268387,27,41.89189,86.08108,0.9099834,134.5574,20.11803,58.89349
TFR2,4.15E-06,5,247,3.11E-06,0.54917,0.05995657,42,43.24324,83.02703,0.9368328,90.8,9.8,61.05141
TFRC,0.000383349,54,170,6.57E-06,0.46178,0.05240137,8,70.64865,98.72973,0.8780911,155.4361,22.21967,40.03704
TG,0,4,677,3.26E-06,0.42899,0.008606963,7,61.62162,98.13514,0.875469,146.4197,20.23279,50.82577
TGDS,4.62E-08,2,803,3.36E-06,0.41437,0.01391971,4,44.62162,91.72973,0.8501722,105.9082,11.51148,34.13787
TGFA,2.33E-05,7,463,2.14E-06,0.436715,0.01331679,13,50.10811,91.83784,0.7302783,54.98689,4.462295,57.53573
TGFB1,0.000514762,43,249,2.71E-06,0.49945,0.03304872,28,40.05405,79.62162,0.901537,69.71475,7.432787,57.82422
TGFB1I1,0.000127195,29,558,3.75E-06,0.50318,0.01138035,42,37.43243,74.56757,0.9245769,77.98689,5.832787,61.37031
TGFB2,1.19E-05,9,386,4.95E-06,0.40137,-0.01784361,4,54.40541,98.67568,0.8830693,180.8295,29.17705,42.08714
TGFB3,0.000189669,7,582,2.04E-06,0.43404,0.03376412,13,49.56757,96.51351,0.8866689,136.0918,18.63934,52.72838
TGFBI,5.63E-07,2,298,2.29E-06,0.39476,0.03196178,10,46.81081,91.78378,0.8567112,91.12459,13.84918,50.3926
TGFBR1,0.00659815,174,211,2.93E-06,0.437545,0.02963181,7,49.7027,92.59459,0.9038296,133.023,15.16721,38.27958
TGFBR2,0.000786244,80,417,2.24E-06,0.392385,-0.009245484,2,47.27027,93.48649,0.9040794,116.259,12.56393,49.78569
TGFBR3,3.68E-05,13,252,2.68E-06,0.4234233,0.000663602,4,50.81081,97.59459,0.8894478,146.8361,21.4623,45.84066
TGFBRAP1,6.95E-06,9,381,3.16E-06,0.44678,0.004061329,6,51.86486,93.86486,0.9029369,125.5967,16.81311,49.81807
TGIF1,4.55E-05,21,153,2.19E-06,0.42652,0.01738782,10,49.05405,84.78378,0.8904036,149.6098,18.36066,52.66447
TGIF2,1.36E-06,4,176,2.58E-06,0.50564,0.06154166,12,55.7027,96.48649,0.9287326,234.9869,48.02951,55.80061
TGM1,0.000110761,14,220,2.22E-06,0.50481,0.03817384,42,48.2973,92.94595,0.9426039,87.98033,5.347541,58.98559
TGM2,0.000302113,63,141,2.53E-06,0.42199,0.04052972,12,51.35135,93,0.8932569,93.8918,10.08852,58.18382
TGM3,2.47E-05,14,399,2.77E-06,0.445785,0.02735474,11,52.83784,94.45946,0.9166295,143.6295,22.7082,52.9407
TGM5,0,1,415,2.09E-06,0.45222,0.04409623,15,48.10811,96.02703,0.9196695,110.3475,9.695082,54.00149
TGOLN2,0.00013148,48,211,1.91E-06,0.47803,0.01828465,9,53.2973,96.40541,0.9871948,321.918,39.54426,56.20466
TGS1,6.40E-06,12,409,4.25E-06,0.399075,0.01728388,4,57.7027,97.51351,0.9149344,105.6098,9.616393,38.38722
TH,3.59E-06,4,579,2.42E-06,0.50404,0.03818632,22,40.54054,73.86486,0.8780551,48.82623,2.163934,63.8682
THADA,2.13E-05,23,408,1.99E-06,0.43144,0.03778432,6,55.45946,97.78378,0.8658167,80.21639,7.737705,39.61966
THAP1,0.000131281,64,454,3.21E-06,0.44715,0.03393152,13,41.89189,86,0.9495237,215.1246,45.38033,43.44179
THAP10,2.02E-05,11,339,2.38E-06,0.44139,0.01016957,5,48.64865,86.24324,0.934126,88.1082,9.557377,41.15985
THAP11,4.49E-05,24,143,1.64E-06,0.49633,0.04926621,43,37.48649,68.62162,0.9795704,183.3639,39,61.61716
THAP2,1.41E-06,7,393,3.64E-06,0.37088,-0.01071402,6,52.62162,97.81081,0.9030208,108.8754,6.039344,39.93264
THAP3,3.84E-06,4,259,1.86E-06,0.53182,0.03819577,20,43.72973,85.02703,0.8700703,59.03607,2.44918,57.48415
THAP4,8.00E-06,4,426,3.34E-06,0.51777,0.02135978,17,44.48649,85.24324,0.9123276,131.6197,21.38361,56.32179
THAP5,2.68E-08,2,838,4.68E-06,0.39333,0.005806522,10,59.56757,99.32432,0.9687549,141.1639,18.67869,32.9478
THAP6,1.71E-07,2,491,2.41E-06,0.3726,0.01860971,5,48.08108,97.13514,0.8863954,132.7836,16.16066,35.55243
THAP7,0.000246137,63,192,4.16E-06,0.51063,0.05828282,14,45.89189,82,0.9181962,107.1672,17.3541,61.57319
THAP8,1.26E-05,9,320,2.90E-06,0.51822,0.01920475,48,47.81081,83.97297,0.8688612,51.68525,2.409836,59.26583
THAP9,0,1,268,1.92E-06,0.38033,0.04247845,8,48.97297,94.72973,0.9643109,145.941,17.5377,37.60869
THBD,5.21E-07,3,554,4.04E-06,0.44947,-0.04986765,4,39.7027,63.40541,0.9929707,35.6918,1.531148,63.92407
THBS1,0.000234547,31,433,2.30E-06,0.41498,-0.005459739,4,51.32432,97.72973,0.92593,118.0721,13.93443,50.31194
THBS2,4.57E-07,2,720,4.22E-06,0.47489,-0.03222959,3,47.40541,89.51351,0.8795334,100.918,9.521311,55.08273
THBS3,0.000402977,65,194,2.35E-06,0.5086,0.03183235,32,55.05405,97.89189,0.9112956,151.2623,22.62951,54.67479
THBS4,0,1,746,2.19E-06,0.40527,0.03565029,7,48.51351,95.32432,0.8954217,151.5639,22.71475,49.93671
THEG,1.44E-07,2,578,4.74E-06,0.51119,-0.01650822,31,44.56757,88.32432,0.8931681,139.7508,22.22295,60.03848
